2,924646062836 6,502476366162 K6I
3,995657959306 5,817534467976 VII
-3,955351708924 -4,964841663426 G0I
5,012322701892 6,136132557072 F0V
-4,845781401684 -2,998250444773 K6V
6,287062356184 -3,831062579519 G0V
1,678837096210 7,729562990942 M7III
-4,178279604290 -4,728988077864 O3III
1,357494369783 5,617158232981 K2I
-6,245056240419 -2,242893912970 A4I
2,901924806610 8,114421959924 M7II
7,307898674167 -3,444980172255 G4IV
-3,327386725497 -3,184055049519 G2V
-7,137582431018 -3,611082007733 G9VI
0,663670281624 8,859517353235 M5V
-4,358529101227 -5,503393758773 VII
-4,050924213033 -4,534409952304 A6III
4,398760195011 6,611857422407 O2V
-7,931962746842 -4,202222476910 G4V
4,377148489134 4,812562103873 O8III
-4,839763329988 -1,012719538317 VII
-4,642153256669 -2,136693798497 B6VI
-5,417464275016 -4,574706276588 A3I
9,060662415392 -5,349234330854 G5III
5,821737330188 -6,781869488785 O3I
-6,045196949805 -2,550080068037 VII
-4,707445695960 -0,832833683970 K5IV
4,565234380196 -7,054807058450 B4I
0,902340888746 6,038528692807 M2V
6,201928546721 -2,923013505115 B9V
-7,569667697018 -2,907240065088 O8VI
3,228210187674 6,580003121305 VII
7,768401938700 -6,415555127463 O2III
1,401171412308 7,650281144978 VII
-6,165194612306 -2,200381844563 A2III
-7,532527133876 -5,231190942991 VII
-4,666039924289 -2,800955430108 O2IV
4,852199228334 4,797378079209 O0I
7,465889421507 -4,740579073688 B5V
3,593718650575 8,275235144920 VII
1,253604911037 8,069478763891 VII
1,973757211644 4,471234610693 M8I
3,103251092465 5,216629587416 A8V
-4,014782764108 -1,057625766721 F3III
-7,972824025861 -1,338611385429 G5IV
5,404486727045 4,435154773338 VII
5,354435129777 -3,550554611515 B8VI
8,504885504885 -3,476943833094 B6I
1,492092184727 9,303630400653 G8VI
2,078874278433 6,487739577008 A1I
-3,169322243641 -3,245853747769 O3II
6,575246102835 -5,599553745542 F1IV
3,268194277907 5,017042059995 A2II
4,208643663643 -6,764969590204 G4III
2,447756822526 8,454454231476 B3II
-4,174212914170 -5,518999897074 A9I
8,982358377950 -2,880600581109 O8II
-3,663098461527 -3,231971743089 G0III
-5,629488524923 -1,128200786657 M0III
2,387838965715 8,385291089342 F4IV
6,522424852152 -5,483831912274 K6VI
-7,441658215320 -4,608272805096 K5VI
-5,074638815856 -2,781670997447 VII
4,516541637382 7,693812269502 A1VI
-7,368588085873 -4,445333540222 A3II
8,791407582196 -3,145529417856 G1II
-5,072378761916 -3,962290820179 M4IV
5,027285003683 -2,305399026903 B1I
4,231543070353 5,380887564216 M7II
5,698536735622 -2,752359091493 F3VI
2,500747579483 7,911161566256 F2I
4,935418426352 -5,315852871058 M6I
-4,750057496784 -4,321974967547 G4II
1,936011410465 4,414364085518 A5V
-3,876074459725 -3,872285192980 A2V
-7,412554338600 -2,868104228320 O4IV
-3,243166348205 -5,289292594634 A0VI
5,158703256749 -6,706643836213 VII
-3,131268150195 -3,845240630297 B8IV
2,404080380077 6,262352731248 G0IV
7,638720037018 -5,003173050441 F2I
6,206141798336 -6,192180689458 O0IV
2,165305836079 6,009395326579 G6II
4,766707617244 -4,326875139223 M0V
4,110620473605 4,753703058000 G9I
3,587609021221 8,553359224455 G5VI
7,909939738916 -3,094930969917 K5IV
4,243545917893 6,467172574093 O2III
9,107942102103 -4,668232325740 O6IV
6,538769447360 -3,764133357097 M4VI
1,525805470924 8,552431797553 O4I
-7,847750359278 -3,170551557969 B0V
-3,467689239011 -5,366479760546 G0IV
6,711942480914 -5,415973975330 M7IV
7,566715749207 -5,949829622618 VII
3,616889225656 6,485262656954 K1VI
4,546423687519 6,626796019597 M2VI
-4,139813894772 -4,505515233251 VII
5,033156984630 -6,564347052250 M1IV
-5,661445344137 -3,305060864805 O3III
5,043163206895 -4,692342683758 O1I
2,784143832633 4,688325883802 F0III
-7,036896282690 -1,694313878318 VII
-4,535353072365 -1,727252629433 O5IV
-5,163475365991 -3,276556785300 F3II
-7,790647230983 -3,041484898840 K7III
-5,650308106432 -4,547475646161 G9I
5,618024367915 -6,025064705913 O7VI
4,808626825122 -7,168568306163 VII
-7,558752535270 -3,543988351370 A9II
-5,280557997260 -1,902202158082 M5IV
4,727914220794 8,952175827543 M4VI
5,902805996706 -3,647642263979 F9II
-5,836673108559 -3,322056444700 O7II
7,238961885948 -5,260513373555 VII
6,044680039030 -3,571253243546 VII
4,965162585482 -6,262297479470 VII
-3,427210389750 -2,676407627656 A8III
-5,612476605561 -3,929706640669 K5VI
-6,016287938860 -3,100279364067 O1IV
-4,451594880864 -3,849762579062 M5II
-3,889705224413 -4,283915957667 G8II
-3,370730188014 -2,047562408929 M8V
-4,193991599002 -3,748412755836 A8VI
-7,412658823619 -4,421803429073 M1I
-6,075449617897 -0,926207069973 F9IV
7,504293577477 -7,054117616123 VII
5,799024677457 -3,709738512621 VII
8,528945499850 -6,919873370512 A3V
4,171884743184 -3,964990109180 VII
1,632051472250 5,109139217854 M4I
-4,274555955695 -1,059127206767 A5VI
9,005119392047 -6,440858827325 F0VI
7,627602395497 -7,290559916616 O2III
7,086906985620 -5,300448076163 M2II
5,883878337688 -6,349646026138 A5IV
4,126216299942 8,334079608217 K7III
4,508536300543 8,849874146437 G1III
1,835605611289 4,558214185855 O1III
9,039922163156 -6,745452714826 A1III
4,266764129737 -6,797013131214 K6I
4,420284855028 -4,197347212162 G0VI
-6,546764672882 -3,452017028607 O4I
4,878726760878 -5,902264228587 K3IV
3,425794973376 4,923847442794 G7VI
5,283247424940 -2,477716803144 O0VI
5,886948746921 -2,851607376777 B8III
-4,377932579805 -2,968890589216 B7VI
-4,106793355794 -4,752761641260 F7IV
3,059610346979 9,275656217889 A9IV
-6,464895726800 -1,412948997518 VII
5,805118833178 -6,544667184113 G1III
3,799878234116 5,984917280301 M3II
6,301433991619 -3,927505359636 G2VI
2,932572480354 7,509306590966 G8IV
5,752702765393 -6,278542664595 G2IV
1,623131767397 6,889054712146 B8IV
-6,306963086675 -2,863325750579 F0I
4,711776151307 8,297160492035 VII
4,562683779258 4,501740366924 O9II
3,513658303517 6,197228085403 G0V
0,895244948358 8,774251292146 F1I
-5,560675792639 -5,225106263878 M4VI
4,969984512246 -5,209712896189 O2IV
-6,653561168441 -1,290667452299 G0III
6,380207565493 -3,141510542769 G2III
-4,593963501833 -3,359748760682 VII
-6,461958162976 -0,726488510312 O2II
7,665796349696 -3,500890905295 O4VI
3,375881106697 4,431019126937 K7V
5,046886905710 -2,916329135164 M5V
1,554820987785 5,870022721687 F0V
4,533085440749 6,407924948414 G8VI
2,440504047786 5,938527693111 F2IV
4,334408552203 -4,124836217266 K2V
4,978551218744 7,073256397275 VII
8,750009191729 -4,179163581343 B8II
5,247257508994 7,178168758090 M8V
-7,353530459105 -2,403421993050 K7I
5,325536227590 4,969504765643 VII
-7,195509630850 -5,179900286765 G8V
6,034103095337 -3,417792007683 M4I
4,454581476324 -5,389442889118 M6IV
0,598990463347 5,968746088920 A7VI
-5,059373548634 -1,866923625144 O9III
1,915699206004 9,235293609629 G4VI
-4,989115556172 -4,584476168537 VII
-7,074439187991 -4,546480916147 O1II
-5,294874796845 -3,033351252223 F5II
-4,606888014170 -1,177393970598 O1I
-7,871723457518 -3,350833297341 VII
-5,370711781723 -1,689001059621 F2II
-7,443858643231 -4,461246845152 M6VI
4,959403099962 4,675111943744 O9IV
-3,498062765188 -2,930310586139 F0I
-3,394033449431 -1,789266531595 A4VI
-7,001675852217 -2,331625826676 G7III
1,208188885174 4,688404139270 B5V
5,622076781806 -3,665316238399 K6IV
1,053297214171 9,190160440605 K7I
4,239527283141 6,494131907536 A2III
-5,292016619530 -3,519876355439 G5II
4,444611305434 6,492587624744 B5II
1,540191764208 8,882908421780 A0II
4,564121344685 -6,566921400482 F3III
7,052541044736 -4,554311913722 K8V
8,025029899279 -5,458788720197 A0II
7,769105189214 -4,070309016008 B1V
6,188947032433 -3,057304894105 A3V
0,667160196446 8,557247454699 K4IV
8,743454965454 -2,993735308907 B5II
-4,460349854074 -2,267750814286 F2III
8,922218043148 -3,749924024108 B1I
4,424967152462 4,489248088639 VII
-7,369143751420 -3,942562244177 K8II
7,549392271077 -5,331324493082 A6V
4,523913135942 -4,500625880113 O7III
-5,512384283912 -0,851599128785 A5III
-5,149686360108 -1,168361807497 G9III
5,409920502951 -4,388842115986 M9III
5,779243044779 -2,910182013940 M2I
-7,503178324507 -4,887953168548 VII
-3,840157702522 -2,326281419706 M0IV
-4,403008548840 -5,291693595229 G3VI
8,461684415782 -4,910801199481 K2I
7,520651534568 -6,226460374316 A7IV
-3,167074960543 -3,418579724564 A7V
-3,333703699051 -3,333158131754 B8III
-7,291335131666 -1,563561939647 G7I
7,933424790601 -3,414183247280 F3VI
1,831491653371 8,911624663344 M0I
4,234779683547 8,514128811488 G3II
4,050137678314 8,859777856161 VII
-7,435151894171 -4,930726157131 K5VI
4,435844297359 -7,288839124917 M3II
3,043070576693 9,079507372196 O8V
-6,386154002083 -4,211240149006 K3IV
-5,082517232308 -2,728291781043 B3I
3,282164067739 4,928704037913 G9IV
-6,143113770385 -2,747902780913 F3VI
7,892531004715 -5,102523581601 M1IV
-3,487062007190 -1,700995271822 M3II
0,429384268044 7,709515843460 VII
8,945170230764 -4,561879281140 O7VI
-7,886623159926 -4,734599260889 O3VI
5,756909227084 -4,190050953504 K6II
0,720407059024 4,725593453345 K0VI
8,009539621774 -4,597143406894 K8V
8,753845430994 -2,497115496150 VII
-6,097717061178 -1,569335103800 K1VI
4,319109225598 -4,386344342449 G1V
-6,162991517188 -3,360642442243 A4VI
4,250952083096 5,847492910327 VII
0,660105897540 4,401928239917 O6II
-6,300407670228 -2,893840362139 K7II
1,506775230860 7,073341851438 O9VI
6,788386810113 -3,222124288678 F5IV
-5,542625015048 -4,013554149310 O6V
7,885058946130 -3,411375570465 G2VI
4,442270227140 -5,714574591360 O5V
6,307397943742 -4,932153811409 K1V
5,277686190997 5,197387118164 G7IV
5,982882580413 -5,507683776879 M6II
1,713160133266 4,765716148631 VII
4,623138206717 6,131215707260 A8VI
-5,451515576344 -0,760277356707 M5II
2,932985285311 7,689609126937 K2VI
8,389072678312 -6,775153480961 O6II
-3,137159082878 -2,234837741607 M3IV
-3,452325345788 -3,485010184558 B5VI
5,651816542696 -6,874857442485 G4VI
-7,664443705669 -0,770029017297 VII
-6,622797848094 -4,884200432166 G4III
5,072329351817 7,894629257438 B0V
2,076722252146 4,809365198477 B2II
7,098230899812 -6,869261887737 K6I
8,236688215044 -3,526544391302 F3VI
-5,109086922319 -1,613203682736 VII
7,088613960319 -6,648789021229 A7IV
6,792681081706 -5,050182761498 K6IV
5,976735792375 -4,658079412188 O8I
6,976863855365 -2,441671719884 VII
0,473790358674 5,896120358449 F1V
-7,339457050079 -4,930253002443 F6I
-7,943569311672 -1,472769306828 M0IV
7,290620020173 -6,251170207244 O5V
4,179877222750 -6,345167665889 B7II
-4,038222082070 -1,687572763785 K9II
4,822932055903 -6,831751813175 VII
8,220115353299 -5,733629276298 O1I
-3,624585939625 -1,135361658642 VII
6,482861073103 -2,326633282055 G2VI
1,144239117646 7,512662930029 VII
1,845982124248 6,943490256812 A2VI
-7,384932581344 -1,122721599699 F7V
5,410045740041 8,007422078219 B4VI
1,150852857809 8,461920074300 B8II
3,888450740962 7,135253416762 VII
-4,150347123429 -1,830959588240 VII
2,172796247307 8,211910266984 F9III
-4,161643823243 -3,036864041821 O3VI
2,983349673751 5,316470628432 M2II
-4,246538452745 -0,979721637048 VII
8,346428582043 -6,630554543785 M4III
2,165054995016 6,841007758244 M8IV
1,799693784269 9,043577092500 M0V
4,718598788019 6,473822567148 VII
5,723561343346 -5,301164331782 O4V
1,731452466875 4,627045715469 VII
-4,252239675591 -4,664956540096 O7II
5,086957491232 -5,081294896043 A1I
7,627600563051 -4,981339562461 F8IV
4,615965020096 -6,945267485029 O1I
-7,608179074512 -4,142109244747 K6IV
7,680636233355 -6,947896961883 G5I
5,581100093862 -6,931424749696 VII
4,781398149377 -6,483041987907 G5V
7,776482448095 -2,656468903148 M9I
-5,277023514430 -5,204525111709 VII
-5,626249291103 -2,624107236698 K8IV
6,770712155478 -5,910109674966 K6VI
-6,642917201812 -1,868883793375 G8VI
6,249947491707 -6,189454534602 M7V
5,283020199512 -2,557815193955 VII
4,525325514871 7,692479823587 G2III
7,026370749787 -3,897198528535 M5IV
6,576033441505 -6,740190139057 A5I
-6,943300396179 -0,868012883072 A4II
-5,078776877533 -2,401986618756 F8II
1,689884235447 8,180776468114 M1V
-3,058534506131 -5,476969786681 A3V
-4,091430947635 -3,211913446152 K0I
3,563277946075 8,552591248420 K0IV
3,947171995396 5,736022269417 K7III
4,379195406384 6,654367597194 G7II
-3,764251438863 -5,299700298057 A0III
4,585785580778 9,071707035298 F8IV
4,114673343266 7,537788823479 B4V
2,866551624358 7,873827473609 B8VI
5,402595575214 -2,674374841898 VII
-3,144958357218 -2,514964009808 K1II
6,596598862132 -6,591377738432 VII
-6,711386909123 -4,890471110785 M9III
-4,635705258087 -1,929856509646 M5IV
2,556239681035 4,400117259618 M4V
-3,122547652338 -2,153856477421 K0I
-5,600625352540 -5,598156878281 O8I
3,506644323786 6,307523827379 M9V
-7,160697242940 -5,281436564840 K4VI
-6,008603198733 -5,330819235440 F3V
3,069778956647 8,644690130699 A9II
1,506750592226 5,140010390581 A8VI
-4,022966483731 -4,123721683019 K8II
1,993410771712 4,534394187964 A3IV
-6,941113398868 -4,927595090836 B0II
1,403826730581 6,574651190121 K6I
8,114470727578 -6,816500379845 G9V
-3,956362899746 -5,172565618893 VII
0,986564601150 6,173787604854 K5III
8,229184149799 -6,145367499271 K9I
3,309302421225 7,014086340580 F6I
0,882271891588 7,240931100785 O4III
4,442137129430 5,527925369098 F6IV
4,885493923782 -3,195706614480 O8IV
2,489697334468 8,078154553678 A9II
5,961171816924 -5,273495274815 G7VI
0,645262428857 6,302358593319 M2III
3,653822832970 4,419864324985 O7VI
6,830104231427 -3,594840474068 B2II
-6,689624741957 -5,613016057531 B7VI
3,568678163770 7,079287914573 F0V
-6,396066056142 -3,028728748548 VII
-5,675711929801 -3,687729972036 M1V
4,662015660366 9,179682730136 F5I
4,472048245275 -6,864013533861 A3VI
7,706543918296 -5,840306163366 A2IV
-5,372040913536 -3,343488575982 B6V
-3,831748523766 -4,720167416013 VII
5,416873575957 8,352237068823 K6III
4,521877145028 -5,125658125710 VII
1,821104818635 5,274055207317 K1VI
7,461015841594 -2,551634321358 A0V
5,238193148983 7,932895663660 O3IV
-6,978934372475 -3,422841150316 VII
-5,571489055846 -5,119294565227 F3I
6,677338929512 -4,687455856645 VII
7,961871831452 -5,482914615533 G4III
2,288669620525 7,950682825632 O8II
-3,541297026720 -2,696540509581 K2II
3,634726792562 4,793621678200 VII
-4,259831204673 -1,314450928184 B7I
4,909975726142 5,532923212226 K5VI
3,745587817446 6,958337837467 M3V
-6,072738878940 -4,495189766871 VII
-5,819988053443 -0,760081183928 K9IV
-7,597594899929 -4,658824784526 O3IV
1,549431604860 8,449341387918 G5II
0,931085921476 4,852361574581 A8V
1,990850470954 4,403124015926 M7VI
7,274440043153 -5,621087919479 VII
-6,229581995434 -5,576450347636 M5I
-7,399102027969 -4,783105773576 K9III
5,144887179349 9,101416582841 F5II
3,738557579787 6,218779665167 F0I
8,913339814806 -3,427567408405 M4V
3,525559279013 4,403282837062 K0IV
0,543881253937 6,306461078140 B6VI
9,119402376013 -5,272669343034 M2I
-6,079790585012 -3,811848069140 O8III
-5,084554680653 -3,152763097652 M6II
4,539077373374 -6,095329942268 B2IV
-4,206402821744 -4,064623020727 G5I
-3,750027111621 -2,625790648317 M1IV
-6,377474483768 -2,647206772277 O8III
-4,062911256129 -2,737555408768 K4VI
2,177848163921 7,720701015480 VII
1,633961372393 8,644863318503 G7I
6,926589186853 -5,049180831599 K8I
1,777282766027 8,984053992149 M4IV
2,760424828548 5,126109335469 G9I
-4,719059501584 -5,164161811653 B8V
5,278269861181 -5,581272660436 VII
2,763640887502 5,621579011545 K3I
8,460270954258 -6,187888060771 O3IV
2,213501365504 7,210772875288 B4VI
2,120792660777 5,969845073971 VII
-7,132042281522 -0,986575812539 O0I
6,497245283812 -5,367838657594 K5VI
2,575256662261 4,678514332788 A5II
-4,007907409259 -2,716546251462 G2V
-3,714335724887 -1,121870688478 F9II
-5,951702584910 -5,653023412072 F8VI
5,610916149748 -5,171382107675 F9I
-7,641277286698 -3,729394646528 B4II
4,934509562192 -5,085188870555 A0III
-3,160189557168 -2,107031590847 A3II
-6,679623712659 -0,828519422571 K9V
6,234524581779 -6,571814024694 VII
4,303313249642 -2,827604774835 B6III
7,260407082982 -6,124269572428 B3IV
-5,521825681029 -0,741873079113 VII
-4,535774401922 -4,675682492973 M6V
-5,120771981738 -2,329735570296 M7III
-3,561615961666 -5,634998731454 M1IV
-7,754497827331 -2,715985799707 F0VI
-3,079630512080 -4,384218180065 K4III
8,622620199829 -5,016779901798 K1VI
5,119137180333 -4,010351046839 O2III
4,990269684146 6,414799864915 K5III
5,729481174786 -4,248834567489 K9I
2,546836018409 8,693663768655 F2IV
3,079184457917 5,464692362151 M3II
3,923746983551 9,320215193073 A9V
3,342476480305 8,846765538180 B9VI
3,012750168668 6,526940385385 O6I
5,631638657214 -5,410556205243 O1II
5,387541029833 7,224924680975 B7V
2,590215554920 4,764702027881 O0I
1,902669030779 7,174137230797 G1I
-4,324787055324 -1,970065745762 A5III
8,293069917225 -3,154679297731 M1III
-5,585825559640 -4,214646371421 VII
6,273610749642 -6,454116127805 F9VI
-4,737495528640 -4,596068760104 B1III
-7,786016417743 -1,607920578736 VII
2,671751154084 6,209806168542 F9I
-4,291882567878 -0,880889220273 M5I
-4,875806254683 -3,939449677712 VII
5,547088987574 -6,269890848104 G5V
5,654255387053 -5,372015515509 O7VI
6,087560987507 -6,182061346663 A4III
4,638258809181 -3,962867328908 O8IV
7,583555828320 -6,856448306470 A9IV
1,090679107212 6,656818357997 O0IV
5,913247815675 -7,161661778591 B3VI
4,963172835350 6,813723529592 G8V
-7,902552027956 -4,457632116033 K7VI
3,191342323046 7,561259518085 B0I
0,828331677471 8,043937868705 K0II
-5,793803862101 -0,946244480311 O5III
-4,991797557137 -3,083941458659 K6I
8,150632634623 -6,397440582422 K6II
3,224662466809 7,108941592862 M9IV
-5,485515542595 -1,748887756609 O4V
-7,144841507254 -4,985519961877 F1II
3,522824704703 9,342386616988 G1IV
4,786142160704 -5,371532447947 K0VI
-7,790086368022 -3,332841716686 F9VI
5,748073616048 -4,630062504247 VII
0,541068870987 4,544226076965 A0IV
8,597373653933 -3,577989432589 F0III
-5,312487926719 -1,535806441353 F7II
-7,558887424220 -2,274253790076 F8V
7,868043093784 -2,309455301953 F4III
4,859604884034 -2,346467325364 M2II
2,881622055695 9,247446108580 G5III
2,220890712037 8,871978905880 B5V
-6,731943797931 -2,006658399002 M1IV
-5,646529839590 -3,786582298115 B4IV
5,041225358698 -5,433894046660 F1II
4,740251408837 -5,242628184375 M4I
3,259404370843 9,082366118978 M2III
-4,523923879738 -1,410187715708 G2III
3,130857001075 8,353414836733 O0VI
2,371266110345 5,820277331787 G7IV
7,325067896975 -4,459887904581 A9VI
3,157050899779 9,100420650117 K7I
6,340908562912 -4,077439347077 B0III
5,105292370357 6,486184540366 K0VI
3,881445568352 8,678761733169 A6IV
8,866513893090 -3,692328533150 A3III
6,416252483979 -4,759633497009 A3V
8,055695076527 -7,051095239407 O7I
8,840531994594 -2,496908604371 K3III
-5,439814428952 -5,340577639861 VII
4,426553935413 -3,660474809292 O5VI
-5,276803321042 -2,612676108959 B4II
2,719709553255 4,498049303519 G2I
1,279450273244 8,670874488904 K2I
4,865802719965 -3,039035977277 K4III
4,782828651985 -3,438636971566 A7II
4,508180106359 8,099472887383 K2I
2,143672191101 6,147077845895 VII
1,233537248239 7,570495084876 A2II
-3,808975721533 -5,193453928190 K9III
2,908934970897 5,719613632377 M8VI
6,546682751834 -3,268332481549 G2VI
4,447690557951 -3,730025716613 B0II
2,152934359557 6,052915253466 G7III
-4,397075553414 -2,611635619916 K0III
7,289116173019 -3,355480986818 M7VI
7,118307273289 -4,509640225575 K2IV
4,132529569600 -3,143711444736 K9VI
7,749609260341 -2,452271956330 K0III
7,551971223145 -3,946711071541 K8V
2,048180083901 7,287973545878 B4I
8,390147551814 -2,514996624182 O7II
5,982832677175 -3,979481892330 B5II
-4,577375346189 -5,620913896025 F2VI
4,318454437857 -3,217604850456 VII
0,544644640099 6,146390579068 B4I
6,017315564847 -6,501892732406 G2III
-6,558483375167 -3,185740538265 B9II
-5,831597236720 -2,957949744870 B5II
2,340279534675 8,152857935552 M6V
1,543836142558 6,684368682669 F3IV
4,057452244631 8,717148534276 K4IV
-6,641221370885 -5,487538883225 VII
-3,279894557460 -1,988138080858 A4III
3,190142862894 8,952359734321 G4III
-6,751233759764 -5,323858807659 B1VI
5,085765245242 -3,822389435913 K5III
4,044830628984 6,710888473474 M3II
-3,439335358978 -4,878005532993 K3I
5,280354587292 -6,504515712659 K6V
6,033260019982 -4,693939711358 K9V
5,215490644277 -3,828055962984 K0IV
8,146895407054 -4,140424297982 K3IV
-6,285241604006 -2,857333278830 A1IV
5,238382652583 -3,263446094933 M0IV
2,545544298257 6,217574853631 O6I
-5,935255515517 -5,138060597896 VII
-5,950179138935 -4,811261181223 B9IV
0,839122911089 4,712358458034 B7VI
2,319678864476 6,044413886274 VII
4,150315219564 7,346583001654 F9IV
-5,101870876858 -5,417530143789 G1VI
1,070840636829 8,778895642589 G7II
5,217811594878 8,551562288908 K5V
3,680231582838 4,508789691570 G7I
-5,274092446787 -3,288232131090 F3II
-3,238980057124 -3,174417713272 VII
4,538679525260 -4,305729944609 G1VI
8,123142208974 -5,734243004514 A5VI
6,482627097946 -2,374047038147 M9VI
0,920592270166 4,531762408939 VII
2,096057740425 4,518973993359 A8I
-6,259290794924 -4,563022645660 G1I
4,740677444014 -6,724642752854 O6III
6,705110856936 -4,875290557358 O5IV
2,037001922464 4,664155845284 O4II
8,022729735935 -4,832116035393 O1II
-5,566337750284 -3,210426395427 M4II
3,581560526109 6,287897056024 VII
3,622844583329 4,888950159931 G7V
4,764090325938 6,024525919924 G5IV
5,020248765016 -6,821052422892 O1V
8,922277475117 -3,237101583374 VII
5,750962111131 -3,156563690401 G3IV
5,216739499875 -3,968748795334 K2VI
3,399469191669 7,615219017904 F8IV
-5,658728622176 -1,710054385147 O0I
2,806909160844 5,751807806881 M3III
4,067892926317 7,746109227816 A9IV
5,395282847952 7,314789600870 G6I
-6,897547324389 -1,153820407075 B5I
6,534161709636 -5,327146644023 K8VI
-3,523962298817 -4,899012601076 A2IV
1,944296265282 5,219707241682 VII
-3,874463028533 -3,486467464421 F1V
-4,742404758581 -2,135180200619 A4VI
4,312801133955 5,580356954886 M4I
1,055513860681 6,874177838400 B4III
8,783888854107 -6,739373866136 O6III
9,047549955587 -3,425455952994 VII
1,843981129879 9,372960295318 O7VI
-3,554388655339 -5,016634185557 VII
5,032745310775 5,153962263063 G8I
6,503309733290 -6,956734872177 F2IV
-3,860268784421 -4,556893066542 M3I
1,436006348309 7,554547057046 A2I
9,099521468202 -6,719544058648 F8IV
5,898450405554 -7,090845918450 K2III
1,848269827129 7,198387220257 VII
-7,287531272022 -4,087549657455 VII
-4,675670710378 -1,729322074361 O2V
8,471680187566 -3,929614256980 G7VI
-6,940480856928 -1,981669549535 O0II
2,088138896485 8,462559555056 A9II
-6,637681330361 -3,714251454601 A5V
-7,394120858416 -1,451965760898 VII
-3,574514413555 -0,910104106113 A2VI
-6,487450713650 -0,909970092498 K1V
8,676888065835 -4,766407427037 G2III
5,162918963761 -6,433711959074 A4III
-4,356393567603 -0,773969680968 O1V
5,260113156659 7,066960934932 VII
5,946187793311 -3,147177529569 VII
-3,403055411836 -3,837872943368 G9I
2,020085796521 8,676360319185 F4V
-3,394051333443 -1,686794323386 M7VI
-5,034623117357 -4,291925697476 O4III
-4,183308532598 -1,052083455073 M9IV
0,619004101357 5,026894980411 F0III
1,239856159861 4,681512132292 B4VI
9,009691954696 -3,103295331396 A6V
6,234962674828 -3,420771760744 B5I
4,136711337725 9,259809615179 A5III
5,873323773487 -6,226761215887 B0I
1,284279006168 6,224905710851 O7III
-3,452122745512 -5,605491950286 G8V
-6,068682577313 -2,024100957851 G0V
-6,375526177732 -2,229540971635 M4I
1,421793530559 8,487431666470 B4III
1,897228711579 5,088454521499 A4III
4,014375800727 8,944071512199 K4III
-4,805925974086 -2,561173474035 B9IV
-4,802005004164 -2,101821262124 O6IV
-3,410513580066 -1,396942916261 VII
4,366977794392 5,120207035407 B1I
7,464361527069 -2,956335512835 G9V
-5,973265600054 -1,314916811812 O9IV
-6,543762538073 -1,238315341276 O9I
-3,647498097935 -1,043506961752 K4V
3,332080053178 8,453165632904 VII
0,702422862014 8,035933892684 A7V
-7,448149126722 -3,369614621415 B8IV
3,393373572064 8,337655310424 M7I
6,304426557739 -5,992729348027 G8II
1,801718605736 7,015913346636 G2VI
-4,306947833490 -3,507844365868 F4V
3,247825781245 9,022746641903 F9IV
7,957637792060 -3,870090252484 K6IV
-5,059644143830 -3,719538547582 G5VI
3,861810673292 5,474833921759 K2V
-5,907786699564 -5,617245874273 F0V
4,869177574382 -6,212373210133 B1III
-6,598387496534 -3,755613220303 F5VI
-7,003178492637 -3,729480478728 F9IV
3,900887742544 5,110823392827 F5III
-6,702165641735 -1,757623186873 VII
6,563390238877 -5,191606523088 VII
3,090043435516 6,003471551486 O1I
0,571676399474 7,091534409568 F7III
7,631465043468 -5,026916891450 K1VI
2,265132003938 5,439740012501 K8IV
-6,051610836490 -2,698144508446 B7VI
7,761284510237 -5,745430176999 K5IV
-5,371477376319 -0,746592991775 A9I
2,600613793024 8,760110382410 F2I
1,629837095297 6,881668483532 K7II
4,013670717351 4,680626007490 F5III
4,701567030678 5,553143323963 B2IV
3,868047910102 8,134788024088 G5VI
-8,002628445878 -4,986893983991 VII
4,696747721629 6,654190069092 G5III
-5,792510537704 -3,357827702552 A5II
5,064330718950 9,267136731383 M6V
4,893011559558 -2,671873367664 A5I
4,803813296102 -5,851498905349 B3VI
-7,330968354304 -2,778869957518 M2IV
8,949906224483 -3,555523038704 G6IV
-5,210558387518 -4,206411134692 VII
6,095656270631 -3,497097230264 K0VI
7,708683061969 -4,371754503363 M0V
5,823799704100 -7,043207177801 F0IV
-6,706506800908 -1,082386657804 M9III
3,366273969387 4,789581815669 B1V
8,841257015792 -4,687044891037 VII
3,718081204449 8,752772170852 F2VI
-7,551702699245 -4,496368713624 G1VI
-3,571448072561 -1,073741012299 M1II
4,526422957723 -2,983913984527 B9IV
4,994928916241 -2,847975131671 O9V
-4,927013134261 -1,324844754540 G6V
8,757245471391 -5,474861680458 B8V
0,681910470542 7,205456625290 O8II
4,921958324578 7,511880813680 VII
-5,778845102311 -4,048242951631 A8VI
4,761244129995 9,180337290276 K5II
-7,660938849733 -1,280188709085 O2I
-3,979511186880 -4,500700399966 F2V
8,239907185598 -2,847934980666 F8VI
1,665505463017 5,647865740124 F5II
-3,155605081852 -0,944272493891 F4VI
4,638092182095 5,064157467514 G9VI
2,334645542081 6,785129781479 K1I
7,790522853666 -5,049545694051 M0VI
9,117312396199 -5,122799653839 M1V
1,880012566775 6,899383720725 O5III
2,765996279451 5,140205025284 O5II
6,352834696520 -3,341290204285 B6III
-7,760003286806 -3,265710505289 VII
-3,920053382312 -4,471648042272 O6II
-4,076161604087 -3,682166700708 F1V
-6,688334806733 -2,029587055669 A2III
1,482089306080 6,981222720806 F3IV
-4,416210472813 -2,430311591713 G0VI
-4,016109118516 -0,998291574306 B1III
